subscription_id,user_id,platform,plan,price,start_date
S20307,U35404,Netflix,Basic,499,2024-11-08
S20308,U46385,SonyLIV,Premium,199,2023-01-26
S20309,U48054,SonyLIV,Premium,199,2024-01-08
S20310,U22676,SonyLIV,Premium,299,2023-11-29
S20311,U33733,SonyLIV,Basic,499,2023-04-29
S20312,U34663,Netflix,Basic,299,2023-02-22
S20313,U7814,Netflix,Premium,199,2023-06-16
S20314,U17981,Prime,Basic,299,2024-11-20
S20315,U25812,Hotstar,Basic,299,2023-06-09
S20316,U35666,Prime,Basic,199,2024-02-01
S20317,U5674,Prime,Basic,499,2023-09-28
S20318,U15549,SonyLIV,Basic,499,2024-07-14
S20319,U8918,SonyLIV,Premium,299,2023-02-27
S20320,U19690,Prime,Basic,499,2023-04-23
S20321,U9549,Netflix,Premium,199,2024-07-11
S20322,U2973,SonyLIV,Premium,499,2024-03-14
S20323,U4754,SonyLIV,Basic,499,2024-10-23
S20324,U29510,Prime,Basic,299,2023-10-14
S20325,U42697,Netflix,Premium,499,2023-03-03
S20326,U47378,Netflix,Basic,299,2024-09-23
S20327,U42742,SonyLIV,Premium,199,2024-04-25
S20328,U7958,Hotstar,Basic,499,2024-05-30
S20329,U18514,Hotstar,Basic,499,2023-10-21
S20330,U43451,Netflix,Premium,299,2024-08-08
S20331,U15793,SonyLIV,Premium,299,2023-05-25
S20332,U2872,Netflix,Basic,299,2023-08-04
S20333,U33075,Prime,Premium,199,2024-04-29
S20334,U19111,Hotstar,Basic,299,2023-01-19
S20335,U20142,Hotstar,Basic,199,2024-09-16
S20336,U25147,Prime,Premium,499,2024-03-08
S20337,U35591,Netflix,Premium,499,2023-12-10
S20338,U49757,SonyLIV,Premium,499,2024-08-16
S20339,U42157,Hotstar,Basic,499,2024-04-30
S20340,U12083,Netflix,Basic,499,2023-11-15
S20341,U32329,Prime,Basic,499,2024-01-06
S20342,U8931,Netflix,Premium,199,2024-08-20
S20343,U30983,Prime,Premium,499,2024-12-23
S20344,U24745,SonyLIV,Basic,499,2023-01-31
S20345,U23166,Netflix,Basic,499,2024-07-14
S20346,U24971,Prime,Basic,499,2023-07-09
S20347,U11620,SonyLIV,Premium,199,2023-10-25
S20348,U38607,Netflix,Basic,299,2024-12-26
S20349,U27658,SonyLIV,Premium,199,2023-01-06
S20350,U25579,Hotstar,Premium,299,2024-06-14
S20351,U47107,Netflix,Basic,299,2023-04-24
S20352,U27448,SonyLIV,Premium,199,2024-03-03
S20353,U16060,Netflix,Basic,499,2024-04-19
S20354,U1118,Netflix,Premium,299,2024-05-04
S20355,U37200,SonyLIV,Basic,199,2024-04-30
S20356,U39402,Prime,Premium,499,2023-12-04
S20357,U12767,SonyLIV,Premium,299,2023-01-23
S20358,U43080,Hotstar,Basic,499,2024-10-30
S20359,U25755,Prime,Basic,499,2024-01-26
S20360,U39200,Prime,Premium,499,2023-01-10
S20361,U6602,Netflix,Premium,299,2024-08-22
S20362,U46268,Hotstar,Premium,199,2024-04-08
S20363,U21223,Hotstar,Basic,499,2023-04-06
S20364,U21838,Hotstar,Premium,299,2023-01-10
S20365,U37596,Prime,Basic,299,2024-03-02
S20366,U46156,Prime,Basic,199,2023-08-20
S20367,U17744,SonyLIV,Basic,199,2024-04-27
S20368,U820,Prime,Premium,199,2023-08-11
S20369,U41616,Netflix,Basic,199,2023-02-08
S20370,U23607,Prime,Basic,199,2024-07-13
S20371,U4734,Hotstar,Basic,199,2023-12-17
S20372,U45736,SonyLIV,Premium,499,2023-09-17
S20373,U8470,SonyLIV,Basic,299,2024-03-16
S20374,U39210,Prime,Basic,199,2023-05-22
S20375,U27133,Netflix,Premium,199,2024-01-08
S20376,U47483,Hotstar,Basic,199,2023-08-15
S20377,U35283,Netflix,Premium,299,2024-10-31
S20378,U26876,Netflix,Premium,499,2023-05-26
S20379,U48335,Netflix,Premium,299,2023-02-01
S20380,U14410,Netflix,Premium,299,2024-10-05
S20381,U30422,SonyLIV,Premium,299,2024-02-06
S20382,U37912,Netflix,Basic,199,2024-09-10
S20383,U49166,SonyLIV,Basic,499,2024-08-18
S20384,U33119,SonyLIV,Premium,499,2023-02-18
S20385,U3269,Hotstar,Basic,299,2024-12-06
S20386,U33835,Hotstar,Basic,499,2023-03-28
S20387,U25324,SonyLIV,Premium,199,2024-04-18
S20388,U30374,Netflix,Basic,499,2024-11-21
S20389,U28012,Netflix,Premium,299,2024-11-22
S20390,U38193,Netflix,Premium,299,2023-06-29
S20391,U33378,Prime,Basic,299,2023-10-22
S20392,U49050,Netflix,Basic,299,2024-02-09
S20393,U40030,Hotstar,Premium,499,2023-12-21
S20394,U24006,SonyLIV,Basic,499,2023-05-13
S20395,U30212,SonyLIV,Basic,499,2023-02-11
S20396,U12885,Hotstar,Basic,499,2024-10-16
S20397,U8563,Hotstar,Premium,299,2023-03-04
S20398,U30925,Hotstar,Premium,299,2024-11-12
S20399,U47844,Netflix,Premium,199,2024-06-10
S20400,U44634,Netflix,Premium,199,2023-10-29
S20401,U22983,SonyLIV,Premium,299,2024-03-07
S20402,U24662,Prime,Basic,199,2024-04-15
S20403,U3223,SonyLIV,Basic,199,2023-09-09
S20404,U21459,Hotstar,Basic,299,2023-02-06
S20405,U23623,SonyLIV,Basic,299,2024-09-23
S20406,U17053,Netflix,Basic,499,2023-10-03
S20407,U32896,Hotstar,Premium,199,2023-07-22
S20408,U1850,SonyLIV,Basic,199,2023-11-08
S20409,U48494,Netflix,Premium,199,2023-11-27
S20410,U41232,Hotstar,Premium,299,2024-11-22
S20411,U9332,Prime,Basic,299,2023-09-04
S20412,U2482,SonyLIV,Premium,199,2024-02-24
S20413,U3039,Netflix,Premium,199,2024-08-06
S20414,U47340,Prime,Basic,199,2023-04-26
S20415,U27903,Hotstar,Basic,499,2024-02-11
S20416,U32137,Hotstar,Basic,299,2023-05-11
S20417,U12510,Prime,Basic,199,2024-01-21
S20418,U36436,Netflix,Premium,499,2023-12-07
S20419,U47499,SonyLIV,Basic,299,2023-09-19
S20420,U34184,Hotstar,Basic,199,2024-05-19
S20421,U34979,Prime,Premium,499,2024-10-10
S20422,U17931,Netflix,Basic,499,2024-04-12
S20423,U45830,Hotstar,Premium,299,2024-07-13
S20424,U6889,SonyLIV,Basic,499,2024-04-24
S20425,U44744,SonyLIV,Basic,299,2024-05-26
S20426,U35329,Netflix,Premium,199,2024-01-14
S20427,U24467,SonyLIV,Basic,499,2024-01-27
S20428,U4706,Prime,Premium,199,2024-07-05
S20429,U10099,SonyLIV,Premium,199,2024-05-31
S20430,U16967,Prime,Basic,299,2023-03-14
S20431,U5223,Hotstar,Premium,199,2023-06-27
S20432,U34703,Netflix,Premium,499,2024-07-30
S20433,U32722,Prime,Premium,299,2024-01-27
S20434,U18829,Netflix,Premium,199,2024-02-23
S20435,U8811,Hotstar,Premium,199,2024-04-25
S20436,U37203,SonyLIV,Basic,299,2024-03-26
S20437,U18140,Netflix,Basic,499,2024-04-26
S20438,U40459,Hotstar,Premium,299,2024-05-06
S20439,U38200,Netflix,Basic,199,2024-12-04
S20440,U3796,Hotstar,Basic,199,2024-07-28
S20441,U1836,SonyLIV,Basic,199,2023-01-27
S20442,U28181,Hotstar,Premium,499,2024-05-28
S20443,U17674,Netflix,Basic,199,2023-01-06
S20444,U46044,SonyLIV,Basic,499,2024-04-10
S20445,U4998,Hotstar,Premium,199,2024-01-17
S20446,U27433,Netflix,Premium,299,2023-07-10
S20447,U26534,SonyLIV,Basic,299,2023-03-01
S20448,U17077,Hotstar,Basic,199,2024-05-21
S20449,U42193,Prime,Basic,299,2023-06-20
S20450,U49162,Prime,Premium,199,2024-01-02
S20451,U47589,Netflix,Basic,199,2023-05-24
S20452,U23721,SonyLIV,Premium,499,2024-08-31
S20453,U15266,Hotstar,Basic,299,2024-01-08
S20454,U43591,Netflix,Premium,299,2024-10-26
S20455,U43634,SonyLIV,Basic,199,2023-08-30
S20456,U6340,Hotstar,Premium,199,2024-01-06
S20457,U24681,Hotstar,Basic,299,2024-08-24
S20458,U25122,Netflix,Basic,299,2024-10-20
S20459,U21006,Hotstar,Premium,299,2023-10-29
S20460,U29784,Hotstar,Premium,199,2023-01-12
S20461,U28933,Hotstar,Premium,199,2023-01-17
S20462,U12850,SonyLIV,Premium,199,2023-04-17
S20463,U9964,Prime,Basic,199,2024-07-18
S20464,U2009,Prime,Premium,299,2023-03-09
S20465,U5270,SonyLIV,Basic,199,2024-09-28
S20466,U11905,Netflix,Basic,199,2023-11-08
S20467,U32108,SonyLIV,Premium,299,2024-09-29
S20468,U40121,Prime,Basic,299,2023-12-15
S20469,U24391,SonyLIV,Basic,299,2023-07-28
S20470,U7702,Prime,Premium,199,2024-01-25
S20471,U44191,Hotstar,Basic,499,2024-08-17
S20472,U5261,Hotstar,Basic,199,2023-09-22
S20473,U12699,SonyLIV,Basic,499,2024-08-10
S20474,U49976,Netflix,Basic,199,2024-04-22
S20475,U39064,Hotstar,Premium,499,2024-08-20
S20476,U42175,Hotstar,Premium,499,2024-07-05
S20477,U2266,SonyLIV,Premium,199,2024-03-17
S20478,U34393,Hotstar,Basic,499,2024-11-13
S20479,U29191,Prime,Basic,499,2023-09-06
S20480,U46836,Prime,Premium,299,2023-06-07
S20481,U43734,Netflix,Basic,299,2024-06-29
S20482,U2859,SonyLIV,Basic,199,2024-04-24
S20483,U25530,Prime,Basic,299,2023-10-20
S20484,U37330,Netflix,Basic,499,2023-07-24
S20485,U28668,SonyLIV,Premium,199,2024-05-02
S20486,U16752,Netflix,Basic,499,2023-11-26
S20487,U13887,Netflix,Premium,199,2024-04-11
S20488,U37661,Prime,Premium,199,2023-03-18
S20489,U6007,Prime,Basic,499,2023-07-06
S20490,U17268,SonyLIV,Premium,499,2023-01-10
S20491,U46157,Netflix,Premium,299,2024-11-21
S20492,U27825,Hotstar,Basic,199,2023-11-24
S20493,U20089,Hotstar,Basic,199,2023-04-29
S20494,U37568,Hotstar,Basic,299,2024-10-07
S20495,U47289,Netflix,Premium,499,2024-04-24
S20496,U9499,SonyLIV,Basic,499,2024-12-01
S20497,U12228,Prime,Premium,499,2023-03-04
S20498,U17268,Netflix,Basic,299,2023-03-05
S20499,U21706,Prime,Premium,299,2023-09-28
S20500,U16351,SonyLIV,Basic,299,2024-06-25
S20501,U19989,Hotstar,Premium,299,2024-12-29
S20502,U21183,SonyLIV,Basic,499,2024-09-06
S20503,U31356,SonyLIV,Premium,499,2023-12-02
S20504,U29158,Prime,Basic,499,2024-01-15
S20505,U15050,Hotstar,Basic,499,2023-08-11
S20506,U20960,Netflix,Premium,299,2024-01-01
S20507,U15154,Netflix,Premium,199,2024-03-16
S20508,U16075,Hotstar,Premium,199,2023-11-25
S20509,U34258,Hotstar,Premium,299,2023-11-15
S20510,U38865,Prime,Basic,199,2023-12-20
S20511,U11763,Netflix,Premium,499,2024-11-05
S20512,U51,SonyLIV,Premium,299,2023-06-09
S20513,U22241,Prime,Basic,299,2024-02-24
S20514,U14019,Prime,Basic,499,2024-12-30
S20515,U24024,Prime,Basic,199,2023-03-18
S20516,U45588,Hotstar,Basic,299,2024-07-22
S20517,U21044,SonyLIV,Basic,499,2023-05-28
S20518,U43446,SonyLIV,Basic,199,2024-06-24
S20519,U24347,SonyLIV,Basic,499,2023-01-01
S20520,U48091,Hotstar,Premium,199,2024-01-29
S20521,U1554,Netflix,Premium,199,2023-09-12
S20522,U31663,Hotstar,Basic,499,2023-09-21
S20523,U41474,Prime,Basic,299,2024-04-01
S20524,U29173,Netflix,Premium,199,2023-03-03
S20525,U16843,Prime,Basic,299,2024-03-02
S20526,U11616,Hotstar,Premium,199,2023-05-29
S20527,U35138,Hotstar,Basic,499,2023-04-01
S20528,U15254,Hotstar,Premium,299,2024-03-28
S20529,U10597,SonyLIV,Basic,499,2023-12-08
S20530,U44574,Prime,Premium,199,2024-04-25
S20531,U39442,Hotstar,Premium,199,2023-08-14
S20532,U35744,Netflix,Premium,299,2023-05-01
S20533,U15996,Netflix,Premium,199,2024-04-16
S20534,U33829,SonyLIV,Premium,199,2024-05-10
S20535,U45850,SonyLIV,Basic,299,2024-09-26
S20536,U4700,Hotstar,Premium,299,2023-03-23
S20537,U10010,SonyLIV,Basic,499,2024-10-05
S20538,U12424,Netflix,Basic,499,2023-09-08
S20539,U12605,Netflix,Basic,299,2024-05-19
S20540,U38729,Prime,Basic,299,2023-03-06
S20541,U11433,Netflix,Premium,499,2023-05-04
S20542,U29438,Netflix,Premium,299,2024-06-25
S20543,U49203,Netflix,Premium,299,2023-06-17
S20544,U14310,Netflix,Premium,499,2024-07-24
S20545,U25657,Netflix,Basic,299,2023-07-11
S20546,U23314,SonyLIV,Basic,299,2023-08-06
S20547,U12272,SonyLIV,Basic,199,2023-11-20
S20548,U40258,Prime,Basic,199,2023-05-13
S20549,U18467,Prime,Basic,299,2023-02-05
S20550,U5430,Prime,Premium,499,2023-08-23
S20551,U44099,Hotstar,Basic,299,2024-06-25
S20552,U2437,Prime,Premium,499,2023-08-14
S20553,U1469,Hotstar,Basic,299,2024-06-03
S20554,U7404,SonyLIV,Premium,199,2023-12-22
S20555,U14125,Prime,Basic,199,2023-04-01
S20556,U31383,Prime,Basic,299,2023-05-27
S20557,U34839,Netflix,Basic,299,2024-09-28
S20558,U20230,SonyLIV,Basic,199,2023-05-16
S20559,U17317,Netflix,Basic,299,2023-12-10
S20560,U43034,Netflix,Basic,299,2024-03-09
S20561,U9197,Netflix,Basic,499,2024-05-12
S20562,U25004,Hotstar,Premium,499,2023-03-13
S20563,U49120,Prime,Premium,499,2023-03-20
S20564,U43580,SonyLIV,Basic,499,2023-06-13
S20565,U373,Hotstar,Premium,299,2024-12-19
S20566,U9299,Netflix,Basic,299,2024-06-04
S20567,U38899,Prime,Basic,199,2024-06-11
S20568,U38868,Netflix,Premium,299,2024-08-11
S20569,U6439,SonyLIV,Basic,199,2024-07-15
S20570,U32132,Netflix,Premium,299,2023-12-05
S20571,U160,SonyLIV,Basic,499,2024-06-12
S20572,U2567,Prime,Basic,299,2024-04-09
S20573,U49340,Netflix,Basic,199,2023-05-25
S20574,U9813,SonyLIV,Premium,199,2024-08-04
S20575,U9830,Prime,Basic,299,2023-08-31
S20576,U31328,Prime,Basic,199,2023-11-21
S20577,U20455,Hotstar,Premium,199,2024-05-02
S20578,U12284,SonyLIV,Basic,499,2024-06-25
S20579,U21963,Hotstar,Basic,299,2023-10-31
S20580,U6,Netflix,Premium,499,2023-11-29
S20581,U41742,SonyLIV,Basic,499,2023-01-21
S20582,U15571,Netflix,Basic,299,2023-04-08
S20583,U764,Netflix,Basic,199,2024-01-24
S20584,U26107,Netflix,Basic,499,2023-04-24
S20585,U16300,Netflix,Basic,299,2023-09-29
S20586,U25537,Hotstar,Premium,199,2023-09-18
S20587,U27222,Netflix,Basic,199,2024-02-03
S20588,U45274,Netflix,Premium,299,2024-06-23
S20589,U23222,Hotstar,Premium,299,2024-01-02
S20590,U42427,Prime,Basic,299,2023-06-11
S20591,U30190,SonyLIV,Premium,499,2024-07-10
S20592,U49822,Prime,Basic,199,2023-10-23
S20593,U1080,SonyLIV,Premium,499,2024-04-08
S20594,U10456,Prime,Premium,199,2023-11-05
S20595,U14255,SonyLIV,Premium,199,2024-11-25
S20596,U42427,Hotstar,Basic,299,2023-03-11
S20597,U27257,Prime,Basic,499,2023-04-03
S20598,U9530,Prime,Premium,499,2024-06-23
S20599,U43073,Hotstar,Basic,299,2024-12-18
S20600,U23645,Netflix,Basic,299,2024-12-25
S20601,U13706,Prime,Premium,299,2023-02-03
S20602,U6439,Prime,Premium,199,2023-10-01
S20603,U10306,Netflix,Basic,299,2023-09-29
S20604,U35124,Hotstar,Basic,499,2023-08-31
S20605,U5703,Netflix,Basic,499,2023-09-25
S20606,U46900,Hotstar,Premium,299,2024-01-21
S20607,U24330,SonyLIV,Basic,299,2023-10-15
S20608,U10284,Hotstar,Premium,499,2023-05-18
S20609,U42791,Netflix,Basic,199,2024-03-05
S20610,U26755,SonyLIV,Basic,499,2024-07-17
S20611,U41831,Netflix,Basic,499,2023-09-18
S20612,U19242,Prime,Premium,299,2023-09-04
S20613,U12777,Netflix,Basic,499,2023-06-03
S20614,U34708,SonyLIV,Basic,299,2023-10-13
S20615,U27561,Prime,Premium,199,2023-05-18
S20616,U16279,Prime,Basic,299,2023-02-09
S20617,U36649,Hotstar,Premium,499,2023-04-08
S20618,U5539,Netflix,Premium,199,2023-08-31
S20619,U13435,Netflix,Basic,199,2023-12-26
S20620,U22591,Netflix,Premium,499,2024-10-31
S20621,U12282,Hotstar,Basic,299,2023-10-06
S20622,U36225,Netflix,Premium,499,2024-08-30
S20623,U43073,Netflix,Basic,499,2024-02-12
S20624,U1414,Prime,Premium,199,2023-01-22
S20625,U48344,Netflix,Basic,299,2023-07-14
S20626,U24282,Hotstar,Basic,499,2023-05-30
S20627,U26432,Hotstar,Basic,299,2023-09-04
S20628,U24435,SonyLIV,Premium,199,2024-09-29
S20629,U36713,Netflix,Premium,499,2024-12-16
S20630,U47736,SonyLIV,Premium,199,2024-04-09
S20631,U21684,Prime,Premium,299,2023-08-13
S20632,U47412,Netflix,Basic,199,2023-09-17
S20633,U31474,Prime,Premium,499,2023-04-08
S20634,U7837,Hotstar,Basic,299,2023-05-09
S20635,U28293,Hotstar,Basic,499,2024-05-01
S20636,U23145,Hotstar,Basic,199,2024-03-26
S20637,U25286,Prime,Premium,299,2024-08-14
S20638,U10538,Prime,Basic,499,2024-09-15
S20639,U7022,Prime,Premium,499,2023-09-19
S20640,U47592,Netflix,Premium,499,2023-10-21
S20641,U28546,Prime,Premium,499,2024-11-02
S20642,U29165,Hotstar,Basic,499,2024-12-14
S20643,U32202,SonyLIV,Premium,299,2023-07-27
S20644,U21958,Hotstar,Premium,299,2023-07-09
S20645,U19027,Netflix,Basic,299,2023-06-30
S20646,U39809,Prime,Premium,499,2024-09-23
S20647,U18493,Netflix,Basic,199,2023-08-16
S20648,U37698,SonyLIV,Basic,299,2024-12-23
S20649,U41999,Hotstar,Basic,199,2023-01-26
S20650,U49187,Prime,Premium,299,2023-02-09
S20651,U13923,Netflix,Premium,299,2023-11-22
S20652,U25296,Hotstar,Basic,499,2023-12-11
S20653,U35647,SonyLIV,Basic,499,2024-06-02
S20654,U18680,Hotstar,Premium,199,2023-07-10
S20655,U40852,Netflix,Basic,299,2023-03-13
S20656,U34340,Hotstar,Premium,199,2023-07-27
S20657,U45618,Netflix,Premium,299,2024-07-08
S20658,U13242,SonyLIV,Premium,199,2023-09-18
S20659,U11606,Prime,Basic,199,2024-10-29
S20660,U49629,Prime,Premium,499,2023-02-24
S20661,U32823,Hotstar,Basic,199,2023-03-18
S20662,U39893,Netflix,Premium,299,2024-11-27
S20663,U27816,Prime,Basic,499,2023-10-21
S20664,U43823,Hotstar,Premium,499,2023-12-10
S20665,U3324,Netflix,Basic,499,2023-12-05
S20666,U24171,Hotstar,Basic,499,2024-11-30
S20667,U22368,SonyLIV,Premium,299,2023-05-21
S20668,U37116,SonyLIV,Premium,499,2024-08-21
S20669,U24170,SonyLIV,Premium,299,2024-09-23
S20670,U2989,Prime,Premium,299,2023-01-08
S20671,U26502,Hotstar,Basic,299,2024-11-24
S20672,U15782,Hotstar,Premium,299,2023-05-18
S20673,U29262,Hotstar,Basic,299,2024-05-31
S20674,U44873,Netflix,Premium,299,2024-02-15
S20675,U5894,Netflix,Premium,199,2023-07-23
S20676,U43102,SonyLIV,Basic,199,2024-09-09
S20677,U8713,Prime,Basic,499,2024-07-23
S20678,U30419,Netflix,Premium,299,2023-04-04
S20679,U37722,Netflix,Basic,299,2023-06-21
S20680,U41403,SonyLIV,Premium,499,2023-01-08
S20681,U48946,SonyLIV,Basic,499,2023-05-20
S20682,U242,Prime,Basic,199,2024-05-01
S20683,U18576,SonyLIV,Premium,299,2023-09-02
S20684,U12410,Hotstar,Basic,299,2023-05-24
S20685,U13198,SonyLIV,Basic,299,2023-12-17
S20686,U848,Netflix,Premium,499,2023-05-18
S20687,U27456,Netflix,Basic,199,2024-05-15
S20688,U6803,SonyLIV,Basic,499,2023-05-18
S20689,U42807,Prime,Premium,299,2024-01-14
S20690,U9222,Netflix,Basic,299,2024-11-11
S20691,U16204,Hotstar,Premium,299,2023-05-27
S20692,U36002,Prime,Premium,199,2023-03-06
S20693,U11469,Hotstar,Premium,199,2023-08-12
S20694,U28619,Netflix,Basic,199,2024-10-19
S20695,U22748,Hotstar,Premium,299,2024-03-03
S20696,U29107,Netflix,Basic,199,2024-02-05
S20697,U12704,Netflix,Premium,499,2023-09-03
S20698,U21875,SonyLIV,Basic,299,2023-01-31
S20699,U28676,Prime,Basic,299,2023-12-05
S20700,U20348,Netflix,Basic,299,2024-12-16
S20701,U20604,Prime,Basic,199,2024-08-08
S20702,U41165,Prime,Premium,299,2024-08-30
S20703,U3811,Hotstar,Premium,199,2024-03-03
S20704,U38428,SonyLIV,Basic,199,2024-06-05
S20705,U12289,Hotstar,Basic,199,2024-02-13
S20706,U15625,Netflix,Basic,299,2024-07-07
S20707,U1818,Hotstar,Basic,199,2024-08-03
S20708,U47583,SonyLIV,Premium,499,2023-01-22
S20709,U34586,Netflix,Basic,299,2024-07-15
S20710,U1126,Prime,Basic,199,2023-08-31
S20711,U36135,Hotstar,Basic,199,2024-10-29
S20712,U41284,SonyLIV,Premium,299,2024-08-05
S20713,U14169,SonyLIV,Basic,499,2023-08-23
S20714,U33264,SonyLIV,Premium,199,2023-10-16
S20715,U14791,Hotstar,Basic,199,2024-10-17
S20716,U6278,Hotstar,Premium,299,2023-06-02
S20717,U37909,Netflix,Premium,299,2024-07-18
S20718,U19633,Prime,Premium,199,2023-12-21
S20719,U49960,Netflix,Basic,199,2024-10-20
S20720,U25807,SonyLIV,Basic,499,2024-08-25
S20721,U13389,SonyLIV,Basic,299,2024-09-06
S20722,U40569,Hotstar,Basic,299,2023-04-07
S20723,U49172,Prime,Basic,199,2024-02-05
S20724,U39612,Prime,Basic,499,2023-02-05
S20725,U5862,SonyLIV,Premium,299,2024-06-21
S20726,U36310,Prime,Premium,499,2023-06-07
S20727,U34832,SonyLIV,Premium,499,2023-11-19
S20728,U34642,SonyLIV,Basic,199,2024-04-23
S20729,U10873,Prime,Basic,199,2023-07-06
S20730,U16452,Hotstar,Basic,299,2024-10-29
S20731,U30731,Prime,Premium,299,2023-06-15
S20732,U26774,Prime,Premium,499,2023-05-12
S20733,U49776,SonyLIV,Premium,499,2023-02-06
S20734,U42990,Hotstar,Premium,499,2023-10-25
S20735,U618,Prime,Premium,499,2024-07-23
S20736,U10865,Prime,Premium,299,2023-01-12
S20737,U7561,Hotstar,Premium,299,2024-08-02
S20738,U29377,SonyLIV,Premium,499,2023-01-05
S20739,U45013,Hotstar,Basic,199,2023-07-28
S20740,U19468,SonyLIV,Basic,199,2024-03-21
S20741,U26882,Hotstar,Premium,499,2023-03-10
S20742,U19438,Hotstar,Basic,199,2024-07-15
S20743,U44300,Hotstar,Basic,199,2024-02-19
S20744,U40042,Prime,Basic,199,2024-04-02
S20745,U31539,Netflix,Basic,199,2024-10-24
S20746,U30717,Prime,Basic,499,2023-03-22
S20747,U35415,Prime,Premium,499,2023-07-30
S20748,U49577,SonyLIV,Basic,299,2024-02-17
S20749,U31183,Prime,Basic,199,2023-06-18
S20750,U18823,SonyLIV,Basic,199,2023-12-09
S20751,U16760,SonyLIV,Basic,299,2024-09-05
S20752,U2932,SonyLIV,Basic,299,2024-12-14
S20753,U1844,Prime,Basic,499,2023-12-28
S20754,U37863,Prime,Premium,299,2023-01-16
S20755,U19378,Prime,Basic,199,2024-11-15
S20756,U16965,Netflix,Basic,199,2023-01-06
S20757,U4388,SonyLIV,Basic,299,2023-05-10
S20758,U11563,Prime,Basic,299,2023-09-05
S20759,U31477,Hotstar,Premium,199,2024-10-31
S20760,U42505,Hotstar,Premium,499,2024-08-01
S20761,U45929,Netflix,Premium,499,2024-05-05
S20762,U31293,Netflix,Basic,299,2023-08-27
S20763,U49552,SonyLIV,Basic,199,2024-10-24
S20764,U39720,SonyLIV,Premium,299,2023-06-28
S20765,U13786,Hotstar,Basic,499,2023-01-26
S20766,U46902,Prime,Premium,199,2024-05-16
S20767,U38594,Hotstar,Basic,499,2024-08-24
S20768,U30913,Hotstar,Basic,499,2024-03-29
S20769,U32161,Netflix,Premium,199,2024-02-26
S20770,U5923,SonyLIV,Basic,199,2023-04-27
S20771,U49582,Prime,Basic,199,2023-04-03
S20772,U41108,Netflix,Premium,299,2024-04-07
S20773,U49824,Hotstar,Basic,299,2024-11-14
S20774,U39044,Hotstar,Premium,299,2023-12-21
S20775,U6882,Prime,Basic,499,2024-02-01
S20776,U48889,SonyLIV,Basic,199,2024-06-09
S20777,U13907,Netflix,Basic,299,2024-01-16
S20778,U38677,Hotstar,Premium,499,2024-09-06
S20779,U19270,SonyLIV,Premium,199,2023-05-15
S20780,U23753,Netflix,Basic,499,2024-07-28
S20781,U9877,SonyLIV,Basic,499,2023-05-28
S20782,U20046,SonyLIV,Basic,199,2023-03-17
S20783,U45683,Netflix,Basic,299,2024-12-09
S20784,U2133,Hotstar,Basic,199,2024-07-13
S20785,U26856,Hotstar,Premium,499,2024-10-13
S20786,U40553,SonyLIV,Basic,499,2024-02-05
S20787,U24892,Prime,Basic,199,2024-04-05
S20788,U16057,Prime,Basic,499,2024-01-18
S20789,U35465,SonyLIV,Premium,199,2024-01-04
S20790,U5552,Netflix,Basic,499,2023-12-09
S20791,U38857,SonyLIV,Basic,199,2023-04-08
S20792,U1147,SonyLIV,Basic,199,2024-03-18
S20793,U39683,Netflix,Basic,199,2023-01-23
S20794,U19991,Hotstar,Basic,499,2024-01-22
S20795,U17530,Prime,Premium,299,2023-08-03
S20796,U27841,Prime,Basic,199,2024-05-01
S20797,U14976,SonyLIV,Basic,499,2023-05-24
S20798,U8236,Prime,Premium,499,2024-05-15
S20799,U43654,Netflix,Premium,299,2024-01-10
S20800,U18552,SonyLIV,Basic,199,2024-09-30
S20801,U39253,Prime,Premium,199,2024-07-20
S20802,U7450,SonyLIV,Basic,299,2023-10-24
S20803,U39403,Hotstar,Basic,199,2024-03-10
S20804,U16655,Hotstar,Premium,299,2023-04-20
S20805,U16360,Netflix,Basic,499,2023-06-21
S20806,U27795,Hotstar,Basic,199,2023-02-11
S20807,U31647,Prime,Basic,199,2023-04-26
S20808,U25124,Prime,Basic,499,2024-03-04
S20809,U24271,Hotstar,Basic,199,2024-08-28
S20810,U48617,SonyLIV,Basic,299,2024-02-15
S20811,U41458,Netflix,Basic,299,2024-02-08
S20812,U616,Prime,Basic,499,2024-02-06
S20813,U4116,Netflix,Basic,499,2023-02-22
S20814,U35907,SonyLIV,Premium,299,2023-04-06
S20815,U25230,SonyLIV,Basic,299,2023-04-28
S20816,U41969,Hotstar,Basic,199,2023-07-23
S20817,U15036,Hotstar,Basic,299,2024-07-05
S20818,U8349,Prime,Premium,199,2023-08-05
S20819,U11354,Hotstar,Basic,199,2023-04-07
S20820,U4142,SonyLIV,Basic,299,2023-11-17
S20821,U44495,Hotstar,Basic,299,2023-11-12
